0 	0 	0 	0 	
0,4 	0,396462 	0,396465 	0,000004 	
0,8 	0,772096 	0,772095 	0 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851401 	0 	
3,6 	1,821948 	1,821949 	0,000001 	
4 	1,758203 	1,758203 	0 	
14	0,000003965
0 	0 	0 	0 	
0,4 	0,396462 	0,396461 	0 	
0,8 	0,772096 	0,772096 	0 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752486 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851401 	0 	
3,6 	1,821948 	1,82195 	0,000002 	
4 	1,758203 	1,758203 	0 	
15	0,000001953
0 	0 	0 	0 	
0,4 	0,396462 	0,396466 	0,000004 	
0,8 	0,772096 	0,772096 	0 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851402 	0,000001 	
3,6 	1,821948 	1,821955 	0,000007 	
4 	1,758203 	1,758203 	0 	
16	0,0000069
0 	0 	0 	0 	
0,4 	0,396462 	0,39645 	0,000011 	
0,8 	0,772096 	0,772094 	0,000001 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851403 	0,000002 	
3,6 	1,821948 	1,821962 	0,000014 	
4 	1,758203 	1,758203 	0 	
17	0,000014159
0 	0 	0 	0 	
0,4 	0,396462 	0,396459 	0,000002 	
0,8 	0,772096 	0,772096 	0 	
1,2 	1,108047 	1,108047 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,8514 	0,000001 	
3,6 	1,821948 	1,821942 	0,000006 	
4 	1,758203 	1,758203 	0 	
18	0,000005881
0 	0 	0 	0 	
0,4 	0,396462 	0,396471 	0,000009 	
0,8 	0,772096 	0,772097 	0,000001 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,8514 	0,000001 	
3,6 	1,821948 	1,821938 	0,000009 	
4 	1,758203 	1,758203 	0 	
19	0,000009282
0 	0 	0 	0 	
0,4 	0,396462 	0,396477 	0,000015 	
0,8 	0,772096 	0,772097 	0,000001 	
1,2 	1,108047 	1,108048 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,8514 	0,000001 	
3,6 	1,821948 	1,821934 	0,000014 	
4 	1,758203 	1,758203 	0 	
21	0,000015311
0 	0 	0 	0 	
0,4 	0,396462 	0,396477 	0,000015 	
0,8 	0,772096 	0,772097 	0,000001 	
1,2 	1,108047 	1,108048 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,8514 	0,000001 	
3,6 	1,821948 	1,821934 	0,000014 	
4 	1,758203 	1,758203 	0 	
21	0,000015311
0 	0 	0 	0 	
0,4 	0,396462 	0,39647 	0,000009 	
0,8 	0,772096 	0,772097 	0,000001 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,8514 	0,000001 	
3,6 	1,821948 	1,821933 	0,000014 	
4 	1,758203 	1,758203 	0 	
22	0,000014474
0 	0 	0 	0 	
0,4 	0,396462 	0,396467 	0,000006 	
0,8 	0,772096 	0,772096 	0 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851401 	0 	
3,6 	1,821948 	1,82196 	0,000012 	
4 	1,758203 	1,758203 	0 	
23	0,00001224
0 	0 	0 	0 	
0,4 	0,396462 	0,396443 	0,000019 	
0,8 	0,772096 	0,772095 	0 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851401 	0 	
3,6 	1,821948 	1,821963 	0,000015 	
4 	1,758203 	1,758203 	0 	
24	0,000018976
0 	0 	0 	0 	
0,4 	0,396462 	0,396423 	0,000038 	
0,8 	0,772096 	0,772096 	0 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752486 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851401 	0 	
3,6 	1,821948 	1,821921 	0,000027 	
4 	1,758203 	1,758203 	0 	
25	0,000038443
0 	0 	0 	0 	
0,4 	0,396462 	0,396512 	0,00005 	
0,8 	0,772096 	0,772095 	0,000001 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851401 	0 	
3,6 	1,821948 	1,821945 	0,000003 	
4 	1,758203 	1,758203 	0 	
26	0,000050195
0 	0 	0 	0 	
0,4 	0,396462 	0,396629 	0,000167 	
0,8 	0,772096 	0,772093 	0,000003 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851405 	0,000004 	
3,6 	1,821948 	1,821748 	0,000199 	
4 	1,758203 	1,758203 	0 	
27	0,000199353
0 	0 	0 	0 	
0,4 	0,396462 	0,396342 	0,000119 	
0,8 	0,772096 	0,772099 	0,000003 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851401 	0 	
3,6 	1,821948 	1,821928 	0,000019 	
4 	1,758203 	1,758203 	0 	
28	0,000119144
0 	0 	0 	0 	
0,4 	0,396462 	0,396337 	0,000125 	
0,8 	0,772096 	0,772098 	0,000002 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851397 	0,000004 	
3,6 	1,821948 	1,8221 	0,000152 	
4 	1,758203 	1,758203 	0 	
29	0,000152217
0 	0 	0 	0 	
0,4 	0,396462 	0,39616 	0,000302 	
0,8 	0,772096 	0,7721 	0,000005 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851396 	0,000005 	
3,6 	1,821948 	1,822253 	0,000305 	
4 	1,758203 	1,758203 	0 	
31	0,00030536
0 	0 	0 	0 	
0,4 	0,396462 	0,39616 	0,000302 	
0,8 	0,772096 	0,7721 	0,000005 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851396 	0,000005 	
3,6 	1,821948 	1,822253 	0,000305 	
4 	1,758203 	1,758203 	0 	
31	0,00030536
0 	0 	0 	0 	
0,4 	0,396462 	0,39653 	0,000068 	
0,8 	0,772096 	0,772095 	0,000001 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851396 	0,000005 	
3,6 	1,821948 	1,822292 	0,000344 	
4 	1,758203 	1,758203 	0 	
32	0,000344384
0 	0 	0 	0 	
0,4 	0,396462 	0,398114 	0,001653 	
0,8 	0,772096 	0,772084 	0,000011 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,85141 	0,00001 	
3,6 	1,821948 	1,820426 	0,001522 	
4 	1,758203 	1,758203 	0 	
33	0,0016526
0 	0 	0 	0 	
0,4 	0,396462 	0,396868 	0,000406 	
0,8 	0,772096 	0,772094 	0,000002 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851403 	0,000002 	
3,6 	1,821948 	1,821353 	0,000595 	
4 	1,758203 	1,758203 	0 	
34	0,000594919
0 	0 	0 	0 	
0,4 	0,396462 	0,392555 	0,003907 	
0,8 	0,772096 	0,772096 	0 	
1,2 	1,108047 	1,108048 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752486 	0 	
2,8 	1,832097 	1,832096 	0,000001 	
3,2 	1,851401 	1,851401 	0 	
3,6 	1,821948 	1,825636 	0,003689 	
4 	1,758203 	1,758203 	0 	
35	0,003906603
0 	0 	0 	0 	
0,4 	0,396462 	0,395098 	0,001364 	
0,8 	0,772096 	0,772092 	0,000004 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851403 	0,000002 	
3,6 	1,821948 	1,822558 	0,00061 	
4 	1,758203 	1,758203 	0 	
36	0,001363556
0 	0 	0 	0 	
0,4 	0,396462 	0,399401 	0,00294 	
0,8 	0,772096 	0,772106 	0,00001 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851401 	0 	
3,6 	1,821948 	1,821527 	0,000421 	
4 	1,758203 	1,758203 	0 	
37	0,002939927
0 	0 	0 	0 	
0,4 	0,396462 	0,398096 	0,001635 	
0,8 	0,772096 	0,772103 	0,000007 	
1,2 	1,108047 	1,108048 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851397 	0,000003 	
3,6 	1,821948 	1,821522 	0,000425 	
4 	1,758203 	1,758203 	0 	
38	0,001634712
0 	0 	0 	0 	
0,4 	0,396462 	0,39985 	0,003389 	
0,8 	0,772096 	0,772109 	0,000013 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832096 	0,000001 	
3,2 	1,851401 	1,851388 	0,000013 	
3,6 	1,821948 	1,818461 	0,003486 	
4 	1,758203 	1,758203 	0 	
39	0,003486276
0 	0 	0 	0 	
0,4 	0,396462 	0,402784 	0,006323 	
0,8 	0,772096 	0,772112 	0,000016 	
1,2 	1,108047 	1,108048 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832096 	0,000001 	
3,2 	1,851401 	1,851382 	0,000018 	
3,6 	1,821948 	1,815139 	0,006808 	
4 	1,758203 	1,758203 	0 	
41	0,00680837
0 	0 	0 	0 	
0,4 	0,396462 	0,402784 	0,006323 	
0,8 	0,772096 	0,772112 	0,000016 	
1,2 	1,108047 	1,108048 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832096 	0,000001 	
3,2 	1,851401 	1,851382 	0,000018 	
3,6 	1,821948 	1,815139 	0,006808 	
4 	1,758203 	1,758203 	0 	
41	0,00680837
0 	0 	0 	0 	
0,4 	0,396462 	0,37253 	0,023932 	
0,8 	0,772096 	0,772051 	0,000045 	
1,2 	1,108047 	1,108046 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832096 	0,000001 	
3,2 	1,851401 	1,851355 	0,000046 	
3,6 	1,821948 	1,79782 	0,024128 	
4 	1,758203 	1,758203 	0 	
42	0,024127786
0 	0 	0 	0 	
0,4 	0,396462 	0,362545 	0,033917 	
0,8 	0,772096 	0,772058 	0,000038 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851442 	0,000041 	
3,6 	1,821948 	1,857402 	0,035454 	
4 	1,758203 	1,758203 	0 	
43	0,035454055
0 	0 	0 	0 	
0,4 	0,396462 	0,477458 	0,080996 	
0,8 	0,772096 	0,772137 	0,000041 	
1,2 	1,108047 	1,108047 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832096 	0,000001 	
3,2 	1,851401 	1,851441 	0,00004 	
3,6 	1,821948 	1,900876 	0,078928 	
4 	1,758203 	1,758203 	0 	
44	0,080996364
0 	0 	0 	0 	
0,4 	0,396462 	0,488872 	0,09241 	
0,8 	0,772096 	0,772096 	0 	
1,2 	1,108047 	1,108046 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752486 	0 	
2,8 	1,832097 	1,832098 	0,000001 	
3,2 	1,851401 	1,851401 	0 	
3,6 	1,821948 	1,73291 	0,089038 	
4 	1,758203 	1,758203 	0 	
45	0,092410006
0 	0 	0 	0 	
0,4 	0,396462 	0,410606 	0,014144 	
0,8 	0,772096 	0,772089 	0,000007 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851413 	0,000012 	
3,6 	1,821948 	1,794394 	0,027554 	
4 	1,758203 	1,758203 	0 	
46	0,027553914
0 	0 	0 	0 	
0,4 	0,396462 	0,331497 	0,064965 	
0,8 	0,772096 	0,772138 	0,000043 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851411 	0,00001 	
3,6 	1,821948 	1,818437 	0,00351 	
4 	1,758203 	1,758203 	0 	
47	0,064964815
0 	0 	0 	0 	
0,4 	0,396462 	0,361403 	0,035058 	
0,8 	0,772096 	0,772125 	0,000029 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851381 	0,00002 	
3,6 	1,821948 	1,842399 	0,020452 	
4 	1,758203 	1,758203 	0 	
48	0,035058356
0 	0 	0 	0 	
0,4 	0,396462 	0,451108 	0,054646 	
0,8 	0,772096 	0,772057 	0,000039 	
1,2 	1,108047 	1,108048 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851399 	0,000002 	
3,6 	1,821948 	1,815199 	0,006749 	
4 	1,758203 	1,758203 	0 	
49	0,054646492
0 	0 	0 	0 	
0,4 	0,396462 	0,520903 	0,124441 	
0,8 	0,772096 	0,772035 	0,000061 	
1,2 	1,108047 	1,108048 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851406 	0,000005 	
3,6 	1,821948 	1,791 	0,030947 	
4 	1,758203 	1,758203 	0 	
51	0,124441136
0 	0 	0 	0 	
0,4 	0,396462 	0,520903 	0,124441 	
0,8 	0,772096 	0,772035 	0,000061 	
1,2 	1,108047 	1,108048 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851406 	0,000005 	
3,6 	1,821948 	1,791 	0,030947 	
4 	1,758203 	1,758203 	0 	
51	0,124441136
0 	0 	0 	0 	
0,4 	0,396462 	0,948575 	0,552113 	
0,8 	0,772096 	0,771918 	0,000178 	
1,2 	1,108047 	1,108048 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832098 	0,000001 	
3,2 	1,851401 	1,851216 	0,000185 	
3,6 	1,821948 	2,386269 	0,564321 	
4 	1,758203 	1,758203 	0 	
52	0,564320912
0 	0 	0 	0 	
0,4 	0,396462 	-0,331812 	0,728273 	
0,8 	0,772096 	0,772249 	0,000153 	
1,2 	1,108047 	1,108047 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851371 	0,00003 	
3,6 	1,821948 	2,074494 	0,252546 	
4 	1,758203 	1,758203 	0 	
53	0,728273376
0 	0 	0 	0 	
0,4 	0,396462 	-1,471995 	1,868456 	
0,8 	0,772096 	0,772257 	0,000162 	
1,2 	1,108047 	1,108048 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832098 	0,000001 	
3,2 	1,851401 	1,851565 	0,000164 	
3,6 	1,821948 	-0,045987 	1,867935 	
4 	1,758203 	1,758203 	0 	
54	1,868456317
0 	0 	0 	0 	
0,4 	0,396462 	-1,862464 	2,258925 	
0,8 	0,772096 	0,772096 	0 	
1,2 	1,108047 	1,108048 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752486 	0 	
2,8 	1,832097 	1,832096 	0,000001 	
3,2 	1,851401 	1,851401 	0 	
3,6 	1,821948 	4,098542 	2,276594 	
4 	1,758203 	1,758203 	0 	
55	2,276594014
0 	0 	0 	0 	
0,4 	0,396462 	4,385378 	3,988917 	
0,8 	0,772096 	0,772342 	0,000246 	
1,2 	1,108047 	1,108046 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832096 	0,000001 	
3,2 	1,851401 	1,851637 	0,000236 	
3,6 	1,821948 	5,674679 	3,852731 	
4 	1,758203 	1,758203 	0 	
56	3,988916633
0 	0 	0 	0 	
0,4 	0,396462 	4,220456 	3,823995 	
0,8 	0,772096 	0,772468 	0,000372 	
1,2 	1,108047 	1,108048 	0 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752486 	0 	
2,8 	1,832097 	1,832096 	0 	
3,2 	1,851401 	1,851033 	0,000368 	
3,6 	1,821948 	-1,944356 	3,766304 	
4 	1,758203 	1,758203 	0 	
57	3,823994674
0 	0 	0 	0 	
0,4 	0,396462 	-4,787393 	5,183855 	
0,8 	0,772096 	0,771506 	0,00059 	
1,2 	1,108047 	1,108045 	0,000002 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832095 	0,000002 	
3,2 	1,851401 	1,850852 	0,000549 	
3,6 	1,821948 	-3,079356 	4,901303 	
4 	1,758203 	1,758203 	0 	
58	5,183854724
0 	0 	0 	0 	
0,4 	0,396462 	-0,859841 	1,256303 	
0,8 	0,772096 	0,771935 	0,000161 	
1,2 	1,108047 	1,108046 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0,000001 	
2,8 	1,832097 	1,832096 	0 	
3,2 	1,851401 	1,851369 	0,000032 	
3,6 	1,821948 	1,79117 	0,030777 	
4 	1,758203 	1,758203 	0 	
59	1,256302965
0 	0 	0 	0 	
0,4 	0,396462 	-2,52199 	2,918451 	
0,8 	0,772096 	0,771837 	0,000259 	
1,2 	1,108047 	1,108046 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851388 	0,000013 	
3,6 	1,821948 	2,164119 	0,342171 	
4 	1,758203 	1,758203 	0 	
61	2,918451124
0 	0 	0 	0 	
0,4 	0,396462 	-2,52199 	2,918451 	
0,8 	0,772096 	0,771837 	0,000259 	
1,2 	1,108047 	1,108046 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752485 	0 	
2,8 	1,832097 	1,832097 	0 	
3,2 	1,851401 	1,851388 	0,000013 	
3,6 	1,821948 	2,164119 	0,342171 	
4 	1,758203 	1,758203 	0 	
61	2,918451124
0 	0 	0 	0 	
0,4 	0,396462 	-4,20185 	4,598311 	
0,8 	0,772096 	0,771784 	0,000311 	
1,2 	1,108047 	1,108046 	0,000001 	
1,6 	1,389181 	1,389181 	0 	
2 	1,605413 	1,605413 	0 	
2,4 	1,752486 	1,752486 	0 	
2,8 	1,832097 	1,832097 	0,000001 	
3,2 	1,851401 	1,851533 	0,000132 	
3,6 	1,821948 	3,10413 	1,282182 	
4 	1,758203 	1,758203 	0 	
62	4,598311343
0 	0 	0 	0 	
0,4 	0,396462 	17,413356 	17,016894 	
0,8 	0,772096 	0,772738 	0,000642 	
1,2 	1,108047 	1,108048 	0 	
